timestamp: 11/05/2015 8:14:57.915 PM, source: 20002, destination: 41192, Sequence # : 180, ACK # : 171, fin: 0 Estimated RTT: 6 ms
timestamp: 11/05/2015 8:14:57.917 PM, source: 20002, destination: 41192, Sequence # : 181, ACK # : 172, fin: 0 Estimated RTT: 6 ms
timestamp: 11/05/2015 8:14:57.917 PM, source: 20002, destination: 41192, Sequence # : 182, ACK # : 173, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.918 PM, source: 20002, destination: 41192, Sequence # : 183, ACK # : 174, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.919 PM, source: 20002, destination: 41192, Sequence # : 184, ACK # : 175, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.919 PM, source: 20002, destination: 41192, Sequence # : 185, ACK # : 176, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.919 PM, source: 20002, destination: 41192, Sequence # : 186, ACK # : 177, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.920 PM, source: 20002, destination: 41192, Sequence # : 187, ACK # : 178, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.920 PM, source: 20002, destination: 41192, Sequence # : 188, ACK # : 179, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.921 PM, source: 20002, destination: 41192, Sequence # : 189, ACK # : 180, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.921 PM, source: 20002, destination: 41192, Sequence # : 190, ACK # : 181, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.923 PM, source: 20002, destination: 41192, Sequence # : 191, ACK # : 182, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.924 PM, source: 20002, destination: 41192, Sequence # : 192, ACK # : 183, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.925 PM, source: 20002, destination: 41192, Sequence # : 193, ACK # : 184, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.925 PM, source: 20002, destination: 41192, Sequence # : 194, ACK # : 185, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.926 PM, source: 20002, destination: 41192, Sequence # : 195, ACK # : 186, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.926 PM, source: 20002, destination: 41192, Sequence # : 196, ACK # : 187, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.927 PM, source: 20002, destination: 41192, Sequence # : 197, ACK # : 188, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.927 PM, source: 20002, destination: 41192, Sequence # : 198, ACK # : 189, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.928 PM, source: 20002, destination: 41192, Sequence # : 199, ACK # : 190, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.928 PM, source: 20002, destination: 41192, Sequence # : 200, ACK # : 191, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.929 PM, source: 20002, destination: 41192, Sequence # : 201, ACK # : 192, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.930 PM, source: 20002, destination: 41192, Sequence # : 202, ACK # : 193, fin: 0 Estimated RTT: 5 ms
timestamp: 11/05/2015 8:14:57.946 PM, source: 20002, destination: 41192, Sequence # : 203, ACK # : 203, fin: 0 Estimated RTT: 4 ms
timestamp: 11/05/2015 8:14:57.949 PM, source: 20002, destination: 41192, Sequence # : 204, ACK # : 203, fin: 0 Estimated RTT: 4 ms
timestamp: 11/05/2015 8:14:57.949 PM, source: 20002, destination: 41192, Sequence # : 205, ACK # : 203, fin: 0 Estimated RTT: 4 ms
timestamp: 11/05/2015 8:14:57.950 PM, source: 20002, destination: 41192, Sequence # : 206, ACK # : 203, fin: 0 Estimated RTT: 4 ms
timestamp: 11/05/2015 8:14:57.951 PM, source: 20002, destination: 41192, Sequence # : 207, ACK # : 203, fin: 0 Estimated RTT: 4 ms
timestamp: 11/05/2015 8:14:57.952 PM, source: 20002, destination: 41192, Sequence # : 208, ACK # : 203, fin: 0 Estimated RTT: 4 ms
timestamp: 11/05/2015 8:14:57.952 PM, source: 20002, destination: 41192, Sequence # : 209, ACK # : 203, fin: 0 Estimated RTT: 4 ms
timestamp: 11/05/2015 8:14:57.953 PM, source: 20002, destination: 41192, Sequence # : 210, ACK # : 203, fin: 1 Estimated RTT: 4 ms
